what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1361580947304
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1361580948649
started,bundle,org.eclipse.mylyn.java.ui,3.1.1.v20090411-0400-e3x,org.eclipse.mylyn.java.ui,1361580956701
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1361580956986
started,bundle,org.eclipse.jdt.junit,3.4.0.v20080603-2000,org.eclipse.jdt.junit,1361580958007
started,bundle,org.eclipse.debug.ui,3.4.2.v20090110_r342,org.eclipse.debug.ui,1361580960460
started,bundle,org.eclipse.jdt.debug,3.4.1.v20081216_r342,org.eclipse.jdt.debug,1361580960536
started,bundle,org.eclipse.jdt.debug.ui,3.3.1.v20080730_r341,org.eclipse.jdt.debug.ui,1361580960578
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1361580960714
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1361580961607
opened,view,org.eclipse.ui.console,3.3.1.v20090128_r342,org.eclipse.ui.console.ConsoleView,1361580963150
activated,view,org.eclipse.ui.console,3.3.1.v20090128_r342,org.eclipse.ui.console.ConsoleView,1361580963266
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1361580968886
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1361580970985
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1361580972244
opened,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1361580973159
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1361580973190
opened,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1361580985286
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1361580985315
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.refresh,1361580986539
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1361580992404
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1361580994068
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1361580997324
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1361581112913
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1361581115946
