what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.epp.usagedata.ui,1.0.1.R200809220400,org.eclipse.epp.usagedata.ui,1362184677349
started,bundle,org.eclipse.jdt.apt.core,3.3.101.R34x_v20090114-1205,org.eclipse.jdt.apt.core,1362184677987
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.101.R34x_v20081108-1950,org.eclipse.jdt.apt.pluggable.core,1362184678189
started,bundle,org.eclipse.core.variables,3.2.100.v20080529-1300,org.eclipse.core.variables,1362184678236
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1362184678251
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1362184679714
started,bundle,org.eclipse.compare,3.4.1.r34x_20090121,org.eclipse.compare,1362184686530
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1362184690296
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1362184738007
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1362184744449
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1362184751156
opened,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1362184751265
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1362184751717
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1362184775354
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1362184777829
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1362184779136
opened,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1362184791149
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1362184791180
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.refresh,1362184792472
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1362184792752
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1362184793017
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1362184797545
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1362184801124
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.refresh,1362184804719
opened,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1362184809574
