what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1361581118094
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1361581119829
closed,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1361581119830
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1361581123199
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1361581408709
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1361581415666
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1361581418273
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1361581423701
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1361581425089
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1361581426602
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1361581638356
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1361581703930
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1361581712462
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1361581820973
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1361581821684
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1361581822556
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1361581834021
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1361581836561
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1361582045792
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1361582046806
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1361582047836
started,bundle,org.eclipse.mylyn.ide.ant,3.1.1.v20090411-0400-e3x,org.eclipse.mylyn.ide.ant,1361582047867
started,bundle,org.eclipse.mylyn.resources.ui,3.1.1.v20090411-0400-e3x,org.eclipse.mylyn.resources.ui,1361582047883
closed,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1361582049318
stopped,bundle,org.eclipse.mylyn.ide.ant,3.1.1.v20090411-0400-e3x,org.eclipse.mylyn.ide.ant,1361582054996
