what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1362185432154
opened,view,org.eclipse.ui.console,3.3.1.v20090128_r342,org.eclipse.ui.console.ConsoleView,1362185434058
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1362185443852
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1362185445895
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1362185447751
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1362185449732
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1362185452306
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1362185453132
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1362185454926
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1362185455830
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1362185455862
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1362185456938
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1362185466671
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1362185466827
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1362185468777
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1362185471194
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1362185471350
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1362185474953
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1362185477308
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.copy,1362185479445
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1362185481332
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1362185483952
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1362185484124
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1362185487695
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1362185488506
