what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1362185604850
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1362185606301
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1362185606332
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1362185607767
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1362185609202
closed,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1362185609202
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1362185610794
opened,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1362185613008
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1362185613040
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1362185615301
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1362185619497
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1362185626905
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1362185629900
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1362185635639
opened,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1362185635967
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1362185635982
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1362185638025
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1362185642751
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1362185643515
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1362185646463
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1362185650534
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1362185652780
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1362185695904
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.copy,1362185698930
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1362185699492
