what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.epp.usagedata.ui,1.0.1.R200809220400,org.eclipse.epp.usagedata.ui,1361579612388
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1361579613168
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1361579823636
opened,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1361579825727
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1361579825742
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1361579829252
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1361579847723
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1361579850999
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1361579856186
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1361579859197
opened,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1361579860570
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1361579860585
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1361579864345
closed,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1361579865687
closed,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1361579865702
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1361579866888
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1361579876513
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1361579901684
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1361579911481
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1361580030272
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1361580048992
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1361580057424
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1361580057533
started,bundle,org.eclipse.compare,3.4.1.r34x_20090121,org.eclipse.compare,1361580059811
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1361580061277
