what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1362185490050
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1362185490238
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1362185491922
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1362185491953
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1362185493716
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.copy,1362185517813
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1362185519061
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1362185520746
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1362185524380
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1362185524582
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1362185524723
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1362185524879
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1362185525035
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1362185528014
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1362185528949
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1362185533706
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1362185535375
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1362185535391
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1362185536935
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.refresh,1362185537949
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1362185540819
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1362185544204
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1362185544235
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1362185545795
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1362185554811
