what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.debug.ui,3.4.2.v20090110_r342,org.eclipse.debug.ui,1353538072013
started,bundle,org.eclipse.jdt.debug,3.4.1.v20081216_r342,org.eclipse.jdt.debug,1353538074181
started,bundle,org.eclipse.jdt.debug.ui,3.3.1.v20080730_r341,org.eclipse.jdt.debug.ui,1353538074275
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1353538075648
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1353538078737
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1353538079329
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1353538092246
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1353538093011
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1353538098252
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1353538099110
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1353538129296
opened,view,org.eclipse.ui.console,3.3.1.v20090128_r342,org.eclipse.ui.console.ConsoleView,1353538129516
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1353538130811
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1353538132589
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1353538134570
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1353538136115
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1353538154711
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1353538181591
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1353538181996
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.refresh,1353538182792
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1353538183073
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1353538183572
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1353538187300
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1353538190264
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1353538191590
