what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1307232132983
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1307232134198
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1307232135686
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1307232137239
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1307232139671
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1307232141311
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.copy,1307232146971
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.copy,1307232147290
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1307232147688
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1307232160866
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1307232163118
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1307232169712
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1307232176086
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.copy,1307232191109
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1307232192049
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1307232194639
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1307232200161
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1307232214394
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1307232240585
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.export,1307232240606
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1307232241647
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1307232242871
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1307232245615
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1307232245624
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1307232246030
