what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1307229182095
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1307229182100
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1307229182239
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1307229193045
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1307229194067
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1307229194631
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1307229197842
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1307229217265
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1307229220231
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1307229227680
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1307229229053
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.copy,1307229237257
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1307229244984
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1307229244991
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1307229245289
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1307229259655
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.copy,1307229292870
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1307229294598
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1307229299013
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1307229299670
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.copy,1307229303259
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1307229303939
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1307229350205
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.copy,1307229365184
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1307229365873
