what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1307228696347
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1307228696965
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1307228697564
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1307228698149
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1307228698846
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1307228704153
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1307228713133
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1307228716497
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1307228721898
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1307228732012
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1307228732213
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.window.activateEditor,1307228767794
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1307228798356
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1307228799921
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1307228799925
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1307228799971
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1307228820917
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1307228828870
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1307228829920
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1307228833245
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1307228862418
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1307228862697
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1307228867354
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1307228871198
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.selectAll,1307228872863
