what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339781806796
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1339781831575
started,bundle,org.eclipse.rse.services,3.2.101.R33x_v201109141647,"org.eclipse.rse.services",1339781833168
started,bundle,org.eclipse.rse.core,3.2.1.R33x_v201109141647,"org.eclipse.rse.core",1339781833637
started,bundle,org.eclipse.rse.ui,3.2.1.R33x_v201109141647,"org.eclipse.rse.ui",1339781833777
started,bundle,org.eclipse.rse.subsystems.files.core,3.2.101.R33x_v201107181530,"org.eclipse.rse.subsystems.files.core",1339781833809
started,bundle,org.eclipse.rse.subsystems.files.local,2.1.200.v201101042155,"org.eclipse.rse.subsystems.files.local",1339781833809
started,bundle,org.eclipse.rse.files.ui,3.2.1.R33x_v201109141647,"org.eclipse.rse.files.ui",1339781833856
started,bundle,org.eclipse.rse.connectorservice.local,2.1.300.v201101042155,"org.eclipse.rse.connectorservice.local",1339781833871
started,bundle,org.eclipse.rse.services.local,2.1.300.v201105311250,"org.eclipse.rse.services.local",1339781833871
started,bundle,org.eclipse.rse.subsystems.shells.core,3.1.201.R33x_v201106281309,"org.eclipse.rse.subsystems.shells.core",1339781833949
started,bundle,org.eclipse.rse.subsystems.shells.local,2.1.300.v201101042155,"org.eclipse.rse.subsystems.shells.local",1339781833949
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1339781836965
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339781836980
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339781839668
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339781845917
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339781852651
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339781853698
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339781854541
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339781855072
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339781878945
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1339781878961
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1339781880242
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1339781880820
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1339781881117
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1339781881429
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1339781881758
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1339781882320
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1339781888616
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1339781890351
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339781890366
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339781891897
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339781901381
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339782064976
activated,view,com.android.ide.eclipse.ddms,18.0.0.v201203301601-306762,"com.android.ide.eclipse.ddms.views.LogCatView",1339782065054
closed,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339782069257
